name,slug,operator,address,zip,city,state,country,countryName,region,Laser,Dome,70mm,_geoloc.lat,_geoloc.lng
VOX Cinemas & IMAX,vox-cinemas-imax,VOX,Sheikh Zayed Road - 4th Interchange - Mall of the Emirates - 1st Floor,,Dubai,,AE,United Arab Emirates,EMEA,TRUE,FALSE,FALSE,25.11888,55.19893
VOX Cinemas Mirdif & IMAX,vox-cinemas-mirdif-imax,VOX,City Centre Mirdif,32625,Dubai,,AE,United Arab Emirates,EMEA,FALSE,FALSE,FALSE,25.21624,55.40909
VOX Festival City Mall & IMAX,vox-festival-city-mall-and-imax,VOX,Dubai Festival City Mall,50819,Dubai,,AE,United Arab Emirates,EMEA,TRUE,FALSE,FALSE,25.22200,55.35280
Cinemacity IMAX zero6,cinemacity-imax-zero6,,Al Juraina,,Sharjah,,AE,United Arab Emirates,EMEA,FALSE,FALSE,FALSE,25.29104,55.49689
ZAP Cinemas & IMAX,zap-cinemas-imax,,"Av. Pedro de Castro Van-Dúnem Loy, 62",,Luanda,,AO,Angola,EMEA,FALSE,FALSE,FALSE,-8.90547,13.20250
CineplexX Graz & IMAX,cineplexx-graz-imax,,Alte Poststrasse 470,8055,Graz,,AT,Austria,EMEA,TRUE,FALSE,FALSE,47.03094,15.43048
Cineplexx Hohenems & IMAX,cineplexx-hohenems-imax,,Lustenauerstrasse 112,6845,Hohenems,,AT,Austria,EMEA,TRUE,FALSE,FALSE,47.37278,9.67724
CineplexX Innsbruck & IMAX,cineplexx-innsbruck-imax,,Tschamlerstraße 7,6020,Innsbruck,,AT,Austria,EMEA,FALSE,FALSE,FALSE,47.25695,11.39642
Hollywood Megaplex Plus City & IMAX,hollywood-megaplex-plus-city-imax,,Pluskaufstrasse 12,4061,Pasching,,AT,Austria,EMEA,FALSE,FALSE,FALSE,48.24481,14.23532
Hollywood Megaplex St. Polten & IMAX,hollywood-megaplex-st-polten-imax,,Engelbert Laimer Strasse 1,3100,St. Pölten,,AT,Austria,EMEA,FALSE,FALSE,FALSE,48.21682,15.65178
CineplexX Donau Plex IMAX Vienna,cineplexx-donau-plex-imax-vienna,,Wagramer Strasse 79,1220,Vienna,,AT,Austria,EMEA,FALSE,FALSE,FALSE,48.24149,16.43350
CineplexX Apollo Vienna & IMAX,cineplexx-apollo-vienna-imax,,Gumpendorferstrasse 63,1060,Wien,,AT,Austria,EMEA,TRUE,FALSE,FALSE,48.19721,16.35363
CineplexX Westfield SCS & IMAX,cineplexx-westfield-scs-and-imax,,Westfield Shopping City Süd,2351,Wiener Neudorf,,AT,Austria,EMEA,TRUE,FALSE,FALSE,48.10440,16.31830
Azercell & IMAX,azercell-imax,,"Mehdi Huseyn 1A, Sabail Region",AZ1006,Baku,,AZ,Azerbaijan,EMEA,FALSE,FALSE,FALSE,40.36127,49.82643
Kinepolis Mega NV Antwerpen & IMAX,kinepolis-mega-nv-antwerpen-imax,,Groenendaallaan 394,2030,Antwerpen,,BE,Belgium,EMEA,TRUE,FALSE,FALSE,51.24445,4.41753
Kinepolis Brussels & IMAX,kinepolis-brussels-imax,,Boulevard du Centenaire 20,1020,Brussels,,BE,Belgium,EMEA,TRUE,FALSE,TRUE,50.89562,4.33823
Pathé Charleroi & IMAX,pathé-charleroi-imax,,Grand'Rue 141-143,6000,Charleroi,,BE,Belgium,EMEA,TRUE,FALSE,FALSE,50.42126,4.45893
Kinepolis Hasselt & IMAX,kinepolis-hasselt-and-imax,,Via Media 1/4A,3500,Hasselt,,BE,Belgium,EMEA,TRUE,FALSE,FALSE,50.93050,5.36880
Kinepolis Liege & IMAX,kinepolis-liege-and-imax,,Chaussée de Tongres 200,4000,Liege,,BE,Belgium,EMEA,TRUE,FALSE,FALSE,50.66817,5.55411
Imagix Mons & IMAX,imagix-mons-and-imax,,Bd André Delvaux 1,7000,Mons,,BE,Belgium,EMEA,TRUE,FALSE,FALSE,50.46000,3.93470
Cineland Markovo Tepe & IMAX,cineland-markovo-tepe-and-imax,,"MALL MARKOVO TEPE, 54 RUSKI BLVD",4000,Plovdiv,,BG,Bulgaria,EMEA,TRUE,FALSE,FALSE,42.14040,24.74150
"Cinema City IMAX, Mall of Sofia",cinema-city-imax-mall-sofia,,Mall Sofia - 101 Al. Stambolijski Boulevard,1330,Sofia,,BG,Bulgaria,EMEA,FALSE,FALSE,FALSE,42.69776,23.30873
Cineland Grand Mall & IMAX,cineland-grand-mall-imax,,2 Andrey Saharov Str.,9009,Varna,,BG,Bulgaria,EMEA,FALSE,FALSE,FALSE,43.21871,27.89799
Reel Cinemas & IMAX,reel-cinemas-and-imax,,Marassi Island,85001,Diyar Al-Muharraq,,BH,Bahrain,EMEA,FALSE,FALSE,FALSE,26.30090,50.64310
VOX Cineco & IMAX,vox-cineco-imax,VOX,"Building 2758, Road 4650, Block 346, Sh. Khalifa Highway",,Manama,,BH,Bahrain,EMEA,FALSE,FALSE,FALSE,26.23239,50.55604
Pathe Westside & IMAX,pathe-westside-and-imax,PATHE,Riedbachstrasse 102,3027,Bern,,CH,Switzerland,EMEA,TRUE,FALSE,FALSE,46.94360,7.37190
blue Cinema Chur & IMAX,blue-cinema-chur-imax,,Sommeraustrasse 7,7000,Chur,,CH,Switzerland,EMEA,TRUE,FALSE,FALSE,46.84870,9.50620
Pathe Mall of Switzerland & IMAX,pathe-mall-switzerland-imax,PATHE,Ebisquare-Strasse 2,6030,Ebikon-Lucerne,,CH,Switzerland,EMEA,TRUE,FALSE,FALSE,47.09438,8.35815
Pathe Balexert & IMAX,pathe-balexert-imax,PATHE,avenue Louis-Casaï 27,1211,Genève,,CH,Switzerland,EMEA,TRUE,FALSE,FALSE,46.21911,6.11447
Blue Cinema Cinedome Muri bei Bern & IMAX,cinedome-muri-imax,,Feldstrasse 32,3073,Muri bei Bern,,CH,Switzerland,EMEA,FALSE,FALSE,FALSE,46.92700,7.50277
Pathe Spreitenbach & IMAX,pathe-spreitenbach-imax,PATHE,Sandäckerstrasse 4,8957,Spreitenbach,,CH,Switzerland,EMEA,TRUE,FALSE,FALSE,47.42124,8.37197
blue Cinema Abaton Zürich & IMAX,blue-cinema-abaton-zuerich-and-imax,,Heinrichstrasse 269,8005,Zurich,,CH,Switzerland,EMEA,TRUE,FALSE,FALSE,47.38930,8.52170
The Movies Curacao & IMAX,movies-curacao-imax,,Plaza Mundo Merced 1,5999,Willemstad,,CW,Curaçao,EMEA,TRUE,FALSE,FALSE,12.10774,-68.93058
"IMAX Theatre, Palac Flora",imax-theatre-palac-flora,,Palac Flora Vinohradska 151,130 00,Prague,,CZ,Czechia,EMEA,FALSE,FALSE,TRUE,50.07851,14.46117
Cineplex Dietrich & IMAX,cineplex-dietrich-and-imax,,Marlene-Dietrich-Straße 11,89231, Neu-Ulm,,DE,Germany,EMEA,TRUE,FALSE,FALSE,48.38424,10.01007
UCI Luxe Bad Oeynhausen & IMAX,uci-luxe-bad-oeynhausen-and-imax,,"Mindener Straße 36, im Werre Park ",D-32547,Bad Oeynhausen,Nordrhein-Westfalen,DE,Germany,EMEA,TRUE,FALSE,FALSE,52.22320,8.83128
UCI Luxe East Side Gallery & IMAX,uci-luxe-mercedes-platz-imax,,Mildred-Harnack-Str. 13,10243,Berlin,,DE,Germany,EMEA,FALSE,FALSE,FALSE,52.50531,13.44216
UCI KINOWELT Ruhr Park & IMAX,uci-kinowelt-ruhr-park-imax,,Am Einkaufszentrum,44791,Bochum,,DE,Germany,EMEA,FALSE,FALSE,FALSE,51.49569,7.27787
CineStar Dortmund & IMAX,cinestar-dortmund-and-imax,,Steinstr. 44,44147,Dortmund,,DE,Germany,EMEA,TRUE,FALSE,FALSE,51.51970,7.46201
Cineplex Kristallpalast & IMAX,cineplex-kristallpalast-and-imax,,St. Petersburger Straße 24a,1069,Dresden,,DE,Germany,EMEA,TRUE,FALSE,FALSE,51.04547,13.73554
UCI Dusseldorf & IMAX,uci-dusseldorf-imax,,Hammer Str. 29-31,40219,Dusseldorf,,DE,Germany,EMEA,FALSE,FALSE,FALSE,51.21310,6.75170
CineStar Metropolis & IMAX,cinestar-metropolis-and-imax,,Eschenheimer Anlage 40,60318,Frankfurt,,DE,Germany,EMEA,TRUE,FALSE,FALSE,50.11797,8.67949
UCI Kinowelt Wandsbek & IMAX,uci-kinowelt-wandsbek-imax,,Friedrich-Ebert-Damm 134,22047,Hamburg,,DE,Germany,EMEA,FALSE,FALSE,FALSE,53.58817,10.09687
Filmpalast am ZKM & IMAX,filmpalast-am-zkm-imax,,Brauerstrasse 40,76135,Karlsruhe,,DE,Germany,EMEA,TRUE,FALSE,FALSE,49.00040,8.38585
Filmpalast Kassel & IMAX,filmpalast-kassel-imax,,Karlsplatz 8,34117,Kassel,,DE,Germany,EMEA,TRUE,FALSE,FALSE,51.31102,9.49415
Cinestar Leipzig & IMAX,cinestar-leipzig-and-imax,,Petersstrasse 44,4109,Leipzig,,DE,Germany,EMEA,TRUE,FALSE,FALSE,51.33680,12.37507
IMAX Leonberg,imax-leonberg,,Neue Ramtelstraße 2,71229,Leonberg,,DE,Germany,EMEA,TRUE,FALSE,FALSE,48.78262,9.01573
Cinestar Oberhausen & IMAX,cinestar-oberhausen-and-imax,,Luise-Albertz-Platz 1,46047,Oberhausen,,DE,Germany,EMEA,TRUE,FALSE,FALSE,51.49251,6.88106
"IMAX 3D, Sinsheim Auto & Technik Museum",imax-3d-sinsheim-auto-technik-museum,,Museumsplatz,74889,Sinsheim,,DE,Germany,EMEA,TRUE,FALSE,FALSE,49.23734,8.89772
"IMAX Dome, Speyer Technik Museum",imax-dome-speyer-technik-museum,,Am Technik Museum 1,67346,Speyer,,DE,Germany,EMEA,FALSE,FALSE,FALSE,49.13259,8.44657
Vue Bruuns & IMAX,cinemaxx-aarhus-imax,,M. P. Bruuns Gade 25C,8000,Aarhus,,DK,Denmark,EMEA,FALSE,FALSE,FALSE,56.14927,10.20340
Vue Fisketorvet & IMAX,cinemaxx-kobenhavn-imax,,Kalvebod Brygge 57,1560,København,,DK,Denmark,EMEA,FALSE,FALSE,FALSE,55.66290,12.56241
CINAMON T1 & IMAX,cinamon-t1-imax,,"T1 Mall of Tallinn, Peterburi tee 2",11415,Tallinn,,EE,Estonia,EMEA,FALSE,FALSE,FALSE,59.42470,24.79520
ETISALAT IMAX Theatre Cairo,etisalat-imax-theatre-cairo,,Americana Plaza,,Cairo,,EG,Egypt,EMEA,FALSE,FALSE,FALSE,30.02665,31.01812
Scene Cinemas & IMAX,scene-cinemas-and-imax,,"Ain El Sokhna Road -  District 5 Compound, New Cairo Governorate",4064051,Cairo,,EG,Egypt,EMEA,TRUE,FALSE,FALSE,29.95350,31.45120
VOX Al Mazza & IMAX,vox-al-mazza-imax,VOX,"Almaza City Center, Sheraton Al Matar, Qism El-Nozha",11775,Cairo,,EG,Egypt,EMEA,FALSE,FALSE,FALSE,30.08146,31.36466
Cinesa Diagonal Mar & IMAX,cinesa-diagonal-mar-imax,,"Avinguda Diagonal, 3",8019,Barcelona,,ES,Spain,EMEA,FALSE,FALSE,FALSE,41.41041,2.21645
Cinesa Parquesur IMAX,cinesa-parquesur-imax,,Avenida Gran Bretana,28016,"Leganes, Madrid",,ES,Spain,EMEA,FALSE,FALSE,FALSE,40.33893,-3.73614
Cinesa Las Rozas Madrid  & IMAX,cinesa-las-rozas-madrid-imax,,"Calle Camilo Jose Cela, 3, 28232  Las Rozas",28232,Madrid,,ES,Spain,EMEA,FALSE,FALSE,FALSE,40.51629,-3.89685
Kinepolis Madrid & IMAX,kinepolis-madrid-imax,,"C. Edgar Neville, s/n",28223,Madrid,,ES,Spain,EMEA,TRUE,FALSE,FALSE,40.39446,-3.79651
Cinesa Festival Park IMAX,cinesa-festival-park-imax,,"Autopista Palma - Inca, km 7,1",7141,Palma de Mallorca,,ES,Spain,EMEA,FALSE,FALSE,FALSE,39.63338,2.73215
Kinepolis Valencia & IMAX,kinepolis-valencia-and-imax,,Avenida Francisco Tomás y Valiente s/n,46980,Valencia,,ES,Spain,EMEA,TRUE,FALSE,FALSE,39.53033,-0.43945
Cines Palafox & IMAX,cines-palafox-and-imax,,"Paseo de la Independencia, 12",50004,Zaragoza,,ES,Spain,EMEA,TRUE,FALSE,FALSE,41.65091,-0.88257
Finnkino Itis & IMAX,finnkino-itis-imax,,Itakatu 3,930,Helsinki,,FI,Finland,EMEA,TRUE,FALSE,FALSE,60.21169,25.08248
Pathe Angers & IMAX,pathe-angers-and-imax,PATHE,"1, Av. des Droits de l'Homme - BP 70430 ",49104,Angers,Cedex 02,FR,France,EMEA,TRUE,FALSE,FALSE,47.47983,-0.55082
Gaumont Archamps & IMAX,gaumont-archamps-imax,,Site d'Archamps,74160,Archamps,,FR,France,EMEA,TRUE,FALSE,FALSE,46.13875,6.12223
Pathe Cine Dome Aubiere & IMAX,pathe-cine-dome-aubiere-imax,PATHE,Avenue Lavoisier,63170,Aubiere,,FR,France,EMEA,TRUE,FALSE,FALSE,45.75675,3.14379
Megarama Bordeaux & IMAX,megarama-bordeaux-imax,,7 Quai des Queyries,33100,Bordeaux,,FR,France,EMEA,TRUE,FALSE,FALSE,44.84183,-0.56111
Megarama Les Stars & IMAX,megarama-les-stars-and-imax,,18 Rue Nationale,62200,Boulogne-sur-Mer,,FR,France,EMEA,TRUE,FALSE,FALSE,50.72242,1.60605
Pathe Brumath & IMAX,pathe-brumath-and-imax,,7 Rue des Frères Lumière,67170,Burmath,,FR,France,EMEA,TRUE,FALSE,FALSE,48.74432,7.69278
Cineum Cannes & IMAX,cineum-cannes-imax,,"210, avenue Francis Tonner ",6150,"Cannes, Région Sud – Provence-Alpes-Côte-d’Azur ",,FR,France,EMEA,TRUE,FALSE,FALSE,43.55044,6.96032
Pathe Conflans & IMAX,pathe-conflans-imax,PATHE,9 rue de l'Hautil,78700,Conflans-Sainte-Honorine,,FR,France,EMEA,TRUE,FALSE,FALSE,49.00347,2.07777
Majestic Dole Rive Gauche & IMAX,majestic-dole-rive-gauche-and-imax,,Rue du Général Bethouart,39100,Dole,,FR,France,EMEA,TRUE,FALSE,FALSE,47.08020,5.48460
Megarama Givors & IMAX,megarama-givors-and-imax,,Avenue Georges Charpak,69700,Givors,,FR,France,EMEA,TRUE,FALSE,FALSE,45.58330,4.77280
Pathe Grenoble & IMAX,pathe-grenoble-and-imax,PATHE,21 Bd Maréchal Lyautey,38000,Grenoble,,FR,France,EMEA,TRUE,FALSE,FALSE,45.18567,5.73060
Cinema Pathe Quai d'Ivry & IMAX,cinema-pathe-quai-divry-imax,PATHE,5 rue François Mitterand,94200,Ivry-sur-Seine,,FR,France,EMEA,TRUE,FALSE,FALSE,48.82430,2.38849
Pathe La Valette & IMAX,pathe-la-valette-imax,PATHE,300 avenue de l’Université,86130,La Valette-Du-Var,,FR,France,EMEA,TRUE,FALSE,FALSE,43.13707,6.00662
Pathe Plan de Campagne & IMAX,pathe-plan-de-campagne-imax,PATHE, Chemin des Pennes aux Pins,13170,Les Pennes Mirabeau,,FR,France,EMEA,FALSE,FALSE,FALSE,43.41304,5.36238
Megarama Les Ulis & IMAX,megarama-les-ulis-and-imax,,5 Avenue de l'Aubrac,91940,Les Ulis,Issonne / ile de France,FR,France,EMEA,TRUE,FALSE,FALSE,48.67711,2.17071
Pathé Carré Sénart & IMAX,pathé-carré-sénart-imax,,"3, allée du préambule",77566,Lieusaint,,FR,France,EMEA,TRUE,FALSE,FALSE,48.61584,2.54596
Pathé Île Seguin & IMAX,pathe-ile-seguin-and-imax,Pathé,"2 Île Seguin",92100,Boulogne-Billancourt,,Fr,France,EMEA,TRUE,FALSE,FALSE,48.81359,2.39484
Kinepolis Lomme & IMAX,kinepolis-lomme-and-imax,,1 Rue du Chateau D'Isenghien,59160,Lille,,FR,France,EMEA,TRUE,FALSE,FALSE,50.65106,2.98232
Cinema Pathe Carre de Soie & IMAX,cinema-pathe-carre-de-soie-imax,PATHE,2 rue Jacquard,69120,Lyon (Vaulx-en-Velin),,FR,France,EMEA,TRUE,FALSE,FALSE,45.76377,4.92629
Pathe Montataire & IMAX,pathe-montataire-and-imax,,91 Rue Louis Blanc,60160,Montataire,,FR,France,EMEA,TRUE,FALSE,FALSE,49.26027,2.45104
Gaumont Montpellier Multiplexe & IMAX,gaumont-montpellier-multiplexe-imax,,"235, rue Georges Mélies",34000,Montpellier,,FR,France,EMEA,TRUE,FALSE,TRUE,43.60457,3.91579
Pathe Lingostiere & IMAX,pathe-lingostiere-and-imax,PATHE,604 boulevard du Mercantour,6300,Nice,,FR,France,EMEA,TRUE,FALSE,FALSE,43.72225,7.18629
Kinepolis Nimes & IMAX,kinepolis-nimes-and-imax,,130 rue Michel Debré,30900,Nimes,,FR,France,EMEA,TRUE,FALSE,FALSE,43.81460,4.36700
Gaumont Disney Village & IMAX,gaumont-disney-village-imax,,Disney Village,77705,Paris,,FR,France,EMEA,TRUE,FALSE,FALSE,48.86764,2.78545
La Geode,la-geode,,26 avenue Corentin Cariou,75019,Paris,,FR,France,EMEA,TRUE,FALSE,FALSE,48.89455,2.38870
Pathe La Villette & IMAX,pathe-la-villette-imax,PATHE,"30, avenue Corentin Cariou",75019,Paris,,FR,France,EMEA,FALSE,FALSE,FALSE,48.89592,2.38715
Futuroscope - Arthur the 4D Adventure,futuroscope-arthur-4d-adventure,,Parc du Futuroscope,86130,Poitiers,,FR,France,EMEA,FALSE,FALSE,FALSE,46.67107,0.37056
Megarama Roubaix & IMAX,megarama-roubaix-and-imax,,47 Grande Rue,59100,Roubaix,,FR,France,EMEA,TRUE,FALSE,FALSE,50.69250,3.17840
Gaumont Rouen Grand Quevilly & IMAX,gaumont-rouen-grand-quevilly-imax,,26 boulevard Pierre Brossolette,76120,Rouen,,FR,France,EMEA,TRUE,FALSE,FALSE,49.41378,1.04113
Pathe Atlantis & IMAX,pathe-atlantis-and-imax,PATHE,Allée la Pérouse ,44818,Saint-Herblain,,FR,France,EMEA,TRUE,FALSE,FALSE,47.22255,-1.62624
Pathe Saran & IMAX,pathe-saran-imax,PATHE,"1010, route Nationale 20",45770,Saran,,FR,France,EMEA,TRUE,FALSE,FALSE,47.94645,1.89572
Gaumont Parc Millesime & IMAX,gaumont-parc-millesime-imax,,Parc Millesime,51270,Thillois,,FR,France,EMEA,TRUE,FALSE,FALSE,49.25357,3.96569
Cinema Gaumont Labège & IMAX,gaumont-labège-imax,,"105 La Méridienne, Labège Innopole",31670,Toulouse,,FR,France,EMEA,FALSE,FALSE,FALSE,43.53999,1.51104
IMAX Cite d l'Espace,imax-cite-d-lespace,,"Cite de l'Espace, Avenue Jean Gonord, BP 5855",31506,Toulouse,,FR,France,EMEA,TRUE,FALSE,FALSE,43.58600,1.49400
Cine Loire & IMAX,cine-loire-imax,,Rue de la Presle,37000,Tours,,FR,France,EMEA,FALSE,FALSE,FALSE,47.42285,0.70941
Pathe Valence & IMAX,pathe-valence-and-imax,,"53, av de Romans",26000,Valence,,FR,France,EMEA,TRUE,FALSE,FALSE,44.29032,5.96560
Pathe Valenciennes & IMAX,pathe-valenciennes-and-imax,PATHE,59 Avenue des Alpes,59300,Valenciennes,,FR,France,EMEA,TRUE,FALSE,FALSE,50.34063,3.51738
Cineworld Ashford & IMAX,cineworld-ashford-imax,CINEWORLD,"Eureka Entertainment Centre, Rutherford Road",TN25 4BN,"Ashford, Kent",,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,TRUE,FALSE,FALSE,51.16060,0.87320
Cineworld Ashton-under-Lyne & IMAX,cineworld-ashton-under-lyne-imax,CINEWORLD,"Ashton Leisure Park, Fold Way, Off Lord Sheldon Way",OL7 0PG,Ashton Under Lyne,,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,FALSE,FALSE,FALSE,53.48920,-2.11019
Cineworld Barnsley & IMAX,cineworld-barnsley-imax,CINEWORLD,The Glassworks,S70 1GW,"Barnsley, ",,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,TRUE,FALSE,FALSE,53.55220,-1.47860
Cineworld Basildon & IMAX,empire-basildon-imax,CINEWORLD,Festival Leisure Park - Cranes Farm Road,SS14 3WB,Basildon,,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,FALSE,FALSE,FALSE,51.58519,0.46292
Cineworld Belfast & IMAX,cineworld-belfast-imax,CINEWORLD,2 Queens Quay,BT3 9QQ,Belfast,,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,TRUE,FALSE,FALSE,54.60390,-5.91650
Cineworld Birmingham & IMAX,cineworld-birmingham-imax,CINEWORLD,"Broad Street, City Centre  ",B15 1DA,Birmingham,,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,FALSE,FALSE,FALSE,52.47429,-1.91569
Cineworld Birmingham NEC & IMAX,cineworld-birmingham-nec-imax,CINEWORLD,"Resorts World, Pendigo Way",B40 1PU,Birmingham,,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,FALSE,FALSE,FALSE,52.44785,-1.71763
Arc Cinemas Blackpool & IMAX,arc-cinemas-blackpool-and-imax,,"Houndshill Shopping Centre, Coronation Street",FY1 4EN,Blackpool,Lancashire,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,TRUE,FALSE,FALSE,53.81580,-3.05380
National Media Museum & IMAX,pictureville-cinema-national-science-and-media-museum,,Pictureville,BD1 1NQ,Bradford,,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,FALSE,FALSE,FALSE,53.79082,-1.75602
ODEON Luxe Bristol & IMAX,odeon-luxe-bristol-and-imax,,"Cabot Circus, Glass House Lane, Broadmead",BS1 3BX,Bristol,,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,TRUE,FALSE,FALSE,51.45810,-2.58510
Cineworld Broughton & IMAX,cineworld-broughton-imax,CINEWORLD,Broughton Shopping Park - Chester Road,CH4 0DE,Broughton,,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,FALSE,FALSE,FALSE,53.16788,-2.97559
The Light Cinemas Cambridge & IMAX,light-cinemas-cambridge-imax,,"22-26 Cambridge Leisure Park, Clifton Way",CB1 7DY,Cambridge,,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,FALSE,FALSE,FALSE,52.19024,0.13685
ODEON Cardiff & IMAX,odeon-cardiff-imax,ODEON,"Hemingway Road, Atlantic Wharf Leisure Village",CF10 4JY,Cardiff,,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,TRUE,FALSE,FALSE,51.46671,-3.16367
ODEON Chatham & IMAX,odeon-chatham-imax,ODEON,"Leviathan Way, Maritime",ME4 4LL,"Chatham, Kent",,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,FALSE,FALSE,FALSE,51.40067,0.53142
Cineworld Cheltenham & IMAX,cineworld-cheltenham-imax,CINEWORLD,"The Brewery, St. Margaret's Road",GL50 4EF,Cheltenham,,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,FALSE,FALSE,FALSE,51.90378,-2.07575
Cineworld Chichester & IMAX,cineworld-chichester-imax,CINEWORLD,Chichester Gate,PO19 8EL,Chichester,,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,FALSE,FALSE,FALSE,50.83029,-0.78519
Cineworld Crawley & IMAX,cineworld-crawley-imax,CINEWORLD,"Unit 1-Crawley Leisure Park, London Road",RH10 8LR,Crawley,,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,FALSE,FALSE,FALSE,51.11989,-0.18855
ODEON Dunfermline & IMAX,odeon-dunfermline-imax,ODEON,"Fife Leisure Park, 1 Whimbrel Place",KY11 8EX,Dunfermline,,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,TRUE,FALSE,FALSE,56.07790,-3.39520
Cineworld Edinburgh & IMAX,cineworld-edinburgh-imax,CINEWORLD,"Fountain Park, 130/3 Dundee Street",EH11 1AF,Edinburgh,,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,FALSE,FALSE,FALSE,55.94129,-3.21752
Cineworld Enfield & IMAX,cineworld-enfield-imax,CINEWORLD,208 Southbury Road,EN1 1YQ,Enfield,,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,FALSE,FALSE,FALSE,51.64979,-0.06057
ODEON Gateshead & IMAX,odeon-gateshead-imax,ODEON,48 Garden Walk - MetroCentre,NE11 9XZ,Gateshead,,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,TRUE,FALSE,FALSE,54.95896,-1.67062
Cineworld Silverburn & IMAX,cineworld-silverburn-imax,CINEWORLD,"Silverburn Shopping Centre, 763 Barrhead Rd.",G53 6AG,Glasgow,,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,TRUE,FALSE,FALSE,55.82310,-4.34330
IMAX Theatre at the Glasgow Science Centre,imax-theatre-glasgow-science-centre,,50 Pacific Quay,G51 1EA,Glasgow,,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,FALSE,FALSE,FALSE,55.85859,-4.29362
ODEON Greenwich & IMAX,odeon-greenwich-imax,ODEON,"Bugsby Way, Greenwich",SE100QJ,Greenwich,,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,TRUE,FALSE,FALSE,51.48987,0.02512
Cineworld Hemel Hempstead & IMAX,cineworld-hemel-hempstead-imax,CINEWORLD,"Jarman Park, Hemel Hempstead",HP2 4JW,Hemel Hempstead,,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,FALSE,FALSE,FALSE,51.74814,-0.45490
Cineworld York & IMAX,cineworld-york-imax,CINEWORLD,"York Community Stadium, Kathryn Avenue",YO32 9AF,"Huntingdon, York",,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,TRUE,FALSE,FALSE,53.98566,-1.05173
Cineworld Ipswich & IMAX,cineworld-ipswich-imax,CINEWORLD,"11 Grafton Way, Cardinal Park  ",IP1 1AX,Ipswich,,GB,United Kingdom of Great Britain and Northern Ireland,EMEA,FALSE,FALSE,FALSE,52.05346,1.14979
